,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
8.0,1.0000000000000029,1.000000000000003,1.0000000000000033,1.0000000000000036,1.0000000000000038,1.0000000000000042,1.0000000000000044,1.0000000000000049,1.000000000000005,1.0000000000000058
7.9,1.0000000000000004,1.0000000000000007,1.000000000000001,1.0000000000000013,1.0000000000000013,1.0000000000000016,1.000000000000002,1.0000000000000022,1.0000000000000022,1.0000000000000027
7.8,0.9999999999999969,0.9999999999999972,0.9999999999999978,0.999999999999998,0.9999999999999983,0.9999999999999987,0.9999999999999989,0.9999999999999999,1.0,1.0000000000000002
7.7,0.9999999999999939,0.9999999999999943,0.9999999999999948,0.9999999999999953,0.9999999999999957,0.9999999999999961,0.9999999999999966,0.9999999999999968,0.9999999999999972,0.9999999999999967
7.6,0.9999999999999855,0.9999999999999868,0.9999999999999876,0.9999999999999887,0.9999999999999895,0.9999999999999903,0.9999999999999913,0.9999999999999919,0.9999999999999925,0.9999999999999932
7.5,0.9999999999999684,0.9999999999999708,0.9999999999999729,0.9999999999999749,0.9999999999999768,0.9999999999999786,0.9999999999999801,0.9999999999999816,0.9999999999999829,0.9999999999999842
7.4,0.9999999999999322,0.9999999999999403,0.9999999999999449,0.9999999999999494,0.9999999999999529,0.9999999999999567,0.9999999999999599,0.9999999999999599,0.9999999999999629,0.9999999999999658
7.3,0.9999999999998561,0.9999999999998666,0.9999999999998761,0.9999999999998849,0.9999999999998934,0.9999999999999009,0.9999999999999082,0.9999999999999148,0.9999999999999211,0.9999999999999267
7.2,0.999999999999699,0.9999999999997206,0.9999999999997402,0.9999999999997585,0.9999999999997756,0.9999999999997915,0.9999999999998066,0.9999999999998204,0.9999999999998332,0.999999999999845
7.1,0.9999999999993763,0.9999999999994199,0.9999999999994605,0.9999999999994983,0.9999999999995334,0.9999999999995662,0.9999999999995967,0.9999999999996249,0.9999999999996515,0.9999999999996761
7.0,0.9999999999987202,0.9999999999988084,0.9999999999988907,0.9999999999989674,0.9999999999990389,0.9999999999991055,0.9999999999991674,0.9999999999992254,0.9999999999992792,0.9999999999993295
